ID,Education,Marital_Status,Income,NumDealsPurchases,Age,Kids,Days_Enrolled,Total_Spend,CouponsAccepted,Total_Purchases,Recency_
3138,Graduation,Single,91249.0,0,"(60, 70]",0,617,1676,5,22,6.0
4994,Master,Single,77598.0,1,70,0,271,1735,1,25,3.7857142857142856
7966,Graduation,Single,80982.0,3,"(60, 70]",2,537,1191,0,27,3.4285714285714284
3112,Master,Relationship,22701.0,1,"(40,50]",1,297,24,0,4,0.14285714285714285
10872,PhD,Relationship,55212.0,3,"(50, 60]",1,583,1182,2,17,4.642857142857143
2181,Graduation,Relationship,70617.0,1,"(50, 60]",0,371,1280,0,13,3.2142857142857144
1867,Graduation,Single,64849.0,1,"(60, 70]",0,593,1336,1,18,3.0
1518,Master,Relationship,62694.0,5,"(50, 60]",2,377,749,0,19,2.0714285714285716
5734,PhD,Relationship,61917.0,1,"(40,50]",2,221,91,0,6,5.928571428571429
2878,PhD,Relationship,67472.0,2,70,1,274,414,0,13,6.642857142857143
1458,Master,Relationship,21059.0,3,"(40,50]",1,173,44,0,6,2.857142857142857
7007,Master,Relationship,29543.0,2,"(50, 60]",2,89,63,0,6,3.357142857142857
6200,Graduation,Relationship,75903.0,2,70,1,447,901,0,21,3.5714285714285716
1403,Master,Relationship,34984.0,2,"(40,50]",2,661,38,0,4,2.857142857142857
4827,PhD,Single,54998.0,5,"(60, 70]",1,476,455,1,15,0.21428571428571427
6250,PhD,Single,54356.0,3,70,1,587,775,1,21,4.428571428571429
9291,Master,Relationship,34242.0,1,"(60, 70]",1,98,15,0,3,1.7857142857142858
2478,Graduation,Relationship,25410.0,1,"(50, 60]",1,302,38,0,5,3.4285714285714284
1139,PhD,Relationship,73356.0,1,"(30,40]",0,143,1512,4,21,4.0
5138,Graduation,Relationship,28320.0,1,70,1,531,43,0,4,4.857142857142857
5393,Graduation,Single,23763.0,1,"(40,50]",1,691,42,0,4,4.571428571428571
10413,Graduation,Relationship,72570.0,1,"(30,40]",0,65,1089,0,22,4.785714285714286
5015,Master,Relationship,34529.0,2,"(40,50]",1,653,162,0,7,6.714285714285714
10868,Graduation,Single,70792.0,2,70,0,508,1272,0,17,5.857142857142857
10676,Graduation,Relationship,63211.0,2,"(40,50]",0,604,1173,1,18,0.21428571428571427
2495,Master,Relationship,83891.0,1,"(40,50]",1,9,816,0,21,1.7142857142857142
7842,Graduation,Single,36065.0,3,"(50, 60]",2,455,74,0,6,3.857142857142857
9955,Graduation,Relationship,39898.0,2,"(60, 70]",1,502,134,0,7,1.4285714285714286
6663,PhD,Single,51141.0,1,70,0,356,157,0,8,6.857142857142857
2162,Graduation,Relationship,56939.0,2,"(40,50]",1,284,561,0,16,1.3571428571428572
3434,Graduation,Single,80872.0,1,70,0,48,1336,0,18,4.285714285714286
7919,PhD,Relationship,72335.0,1,"(40,50]",0,685,2092,1,22,0.14285714285714285
5626,PhD,Single,61798.0,1,"(50, 60]",0,218,463,0,15,0.9285714285714286
6428,PhD,Single,76842.0,1,70,0,57,1130,0,16,2.642857142857143
8514,Graduation,Relationship,29478.0,1,"(40,50]",1,163,20,0,4,4.214285714285714
10448,Graduation,Single,46998.0,5,"(60, 70]",1,615,377,1,13,3.9285714285714284
2109,Graduation,Single,96843.0,1,"(30,40]",0,432,1544,2,27,4.285714285714286
7530,PhD,Single,56551.0,3,70,2,53,138,0,7,3.4285714285714284
8925,Master,Relationship,70053.0,3,"(50, 60]",1,361,1012,0,23,2.7142857142857144
3009,PhD,Single,71670.0,1,"(60, 70]",0,355,1766,4,14,0.5714285714285714
6355,Graduation,Relationship,44359.0,3,"(40,50]",2,12,45,0,6,1.3571428571428572
3517,Graduation,Single,40887.0,3,70,2,419,161,1,7,2.2857142857142856
1158,Graduation,Single,48877.0,1,"(50, 60]",1,175,144,0,7,1.9285714285714286
6203,Graduation,Relationship,74485.0,1,70,0,309,1734,0,25,4.142857142857143
7165,Graduation,Relationship,64474.0,2,"(50, 60]",1,250,823,0,20,4.214285714285714
3595,Graduation,Relationship,77226.0,2,"(60, 70]",1,121,1138,0,26,2.0714285714285716
8537,Graduation,Single,72643.0,1,70,0,487,1429,2,20,4.285714285714286
4331,Master,Relationship,85738.0,1,"(40,50]",0,157,1371,2,20,2.9285714285714284
6281,Graduation,Single,55686.0,2,"(50, 60]",1,500,982,1,14,1.9285714285714286
4338,Graduation,Single,39062.0,1,"(40,50]",1,96,44,1,4,2.0
2452,Graduation,Relationship,34600.0,5,"(50, 60]",2,544,318,1,12,0.5714285714285714
9507,Graduation,Relationship,40794.0,2,"(40,50]",1,448,434,0,14,1.2857142857142858
8360,Master,Relationship,54690.0,3,"(50, 60]",2,234,198,0,9,5.428571428571429
10311,Graduation,Relationship,4428.0,0,"(50, 60]",1,267,359,0,25,0.0
5117,Master,Relationship,32632.0,2,"(60, 70]",0,696,576,0,16,2.2857142857142856
4867,PhD,Single,38236.0,4,"(50, 60]",2,282,88,0,7,0.14285714285714285
9289,Graduation,Relationship,36781.0,1,"(40,50]",1,80,63,1,5,1.1428571428571428
10913,Master,Single,31385.0,1,"(30,40]",1,571,27,2,3,4.0
3032,Graduation,Relationship,24570.0,3,"(30,40]",1,487,193,0,8,6.928571428571429
8524,PhD,Single,25509.0,3,"(40,50]",1,649,101,1,6,1.0714285714285714
3334,Graduation,Relationship,94642.0,0,70,0,137,2211,2,21,2.5
4470,Master,Relationship,58646.0,1,"(60, 70]",1,384,140,0,7,0.21428571428571427
1406,Graduation,Single,53201.0,8,"(40,50]",2,502,415,0,14,3.5
8619,Graduation,Relationship,21994.0,1,"(60, 70]",1,552,22,0,3,0.2857142857142857
10821,Graduation,Relationship,57113.0,6,"(40,50]",2,508,263,0,10,3.2142857142857144
4552,Graduation,Relationship,51373.0,1,"(30,40]",0,372,393,0,11,2.642857142857143
898,Graduation,Relationship,23477.0,3,"(30,40]",1,251,147,0,7,2.7857142857142856
9797,Graduation,Relationship,58116.0,2,"(60, 70]",1,77,443,0,14,2.7142857142857144
10949,PhD,Single,72968.0,1,"(60, 70]",0,195,1958,2,18,0.5714285714285714
8212,Master,Relationship,39791.0,2,"(50, 60]",1,458,174,0,8,6.357142857142857
6248,Master,Single,91712.0,0,70,0,255,2217,2,27,3.357142857142857
10164,Graduation,Single,94472.0,1,"(60, 70]",1,87,1691,2,15,5.357142857142857
4547,Graduation,Relationship,13672.0,2,"(60, 70]",2,438,25,0,4,6.142857142857143
6815,Master,Relationship,96547.0,0,"(40,50]",0,37,809,4,21,0.2857142857142857
4122,Graduation,Relationship,79205.0,1,"(40,50]",0,669,895,2,15,5.214285714285714
10841,PhD,Relationship,56559.0,3,"(40,50]",1,551,484,0,15,3.2857142857142856
5370,PhD,Relationship,32644.0,4,"(50, 60]",1,529,413,1,14,2.7142857142857144
176,Master,Single,67506.0,1,"(40,50]",1,178,331,0,11,5.214285714285714
4860,Graduation,Single,24206.0,1,"(50, 60]",1,478,25,0,4,4.714285714285714
10757,PhD,Single,28420.0,1,"(50, 60]",1,187,13,0,3,2.5714285714285716
4023,Graduation,Relationship,22979.0,3,"(50, 60]",1,661,115,1,7,2.0714285714285716
6679,Graduation,Single,33279.0,1,"(50, 60]",0,17,16,0,3,2.0714285714285716
9923,Master,Single,46423.0,3,"(50, 60]",2,284,92,0,6,0.42857142857142855
7181,Graduation,Relationship,30368.0,2,"(40,50]",1,234,52,0,5,6.928571428571429
3599,Graduation,Relationship,63684.0,3,"(50, 60]",1,580,1464,0,20,4.357142857142857
405,Graduation,Single,41638.0,4,"(50, 60]",1,501,441,1,13,4.857142857142857
6870,PhD,Single,68805.0,1,"(60, 70]",1,285,283,0,11,5.214285714285714
832,PhD,Relationship,65814.0,3,"(50, 60]",1,119,747,0,20,6.428571428571429
2002,Graduation,Single,71964.0,1,"(60, 70]",0,405,1870,0,16,5.785714285714286
3657,Graduation,Single,39146.0,3,"(30,40]",1,500,165,0,8,0.07142857142857142
500,Graduation,Relationship,96876.0,1,"(40,50]",0,327,1941,4,23,5.642857142857143
1951,Basic,Relationship,34445.0,6,"(40,50]",0,518,839,0,21,6.571428571428571
3262,Graduation,Single,68281.0,1,"(60, 70]",0,691,1655,1,24,2.2142857142857144
4102,Master,Relationship,37284.0,1,"(40,50]",2,457,23,0,3,3.2857142857142856
7042,Graduation,Relationship,36790.0,1,"(40,50]",0,485,66,1,5,1.0
10598,Graduation,Relationship,27943.0,3,"(50, 60]",2,440,37,0,5,6.357142857142857
255,Graduation,Single,22263.0,2,70,2,91,21,0,4,2.2142857142857144
2375,Graduation,Relationship,30261.0,1,"(50, 60]",3,642,22,0,3,5.357142857142857
9829,Graduation,Relationship,28587.0,3,"(40,50]",1,137,78,0,6,3.0
6214,Master,Relationship,43815.0,1,"(40,50]",1,450,79,0,5,3.7857142857142856
4954,Graduation,Relationship,48195.0,6,"(60, 70]",2,159,265,0,11,3.7857142857142856
7861,Master,Relationship,77027.0,2,70,1,144,1175,0,17,1.6428571428571428
4837,PhD,Relationship,71322.0,2,"(50, 60]",1,498,1305,0,26,4.071428571428571
9423,Master,Relationship,32765.0,2,"(40,50]",1,126,46,0,6,3.5
4198,Graduation,Relationship,29672.0,1,"(50, 60]",2,474,25,0,3,0.42857142857142855
153,Graduation,Single,23272.0,1,70,0,255,46,0,4,2.0714285714285716
9323,Master,Relationship,49912.0,4,70,1,660,874,2,22,0.35714285714285715
10001,Master,Relationship,7500.0,4,"(30,40]",1,697,100,0,6,7.0
3945,PhD,Single,68117.0,2,70,1,476,930,2,23,5.714285714285714
3799,Graduation,Relationship,67225.0,3,"(60, 70]",1,215,868,0,20,0.2857142857142857
8625,Graduation,Relationship,17649.0,3,"(40,50]",1,229,45,0,6,5.0
3491,Graduation,Relationship,55914.0,4,"(40,50]",1,426,1260,0,25,2.2857142857142856
983,Graduation,Relationship,40059.0,1,"(30,40]",1,274,414,1,11,5.857142857142857
9119,Graduation,Relationship,60905.0,2,70,1,206,392,0,13,1.9285714285714286
4786,Graduation,Relationship,75330.0,4,"(40,50]",2,633,1109,0,25,6.714285714285714
5872,Graduation,Single,60689.0,4,70,1,393,639,0,18,1.6428571428571428
6568,Graduation,Relationship,38680.0,1,"(30,40]",1,458,79,0,5,6.928571428571429
5628,Graduation,Relationship,61416.0,1,"(40,50]",0,506,1665,1,23,1.7857142857142858
5631,Graduation,Single,49767.0,1,"(30,40]",0,423,692,0,17,6.571428571428571
4974,Graduation,Single,83273.0,10,"(50, 60]",3,642,1392,0,19,7.0
8416,Graduation,Relationship,29009.0,2,"(40,50]",1,212,44,0,5,1.3571428571428572
5454,Master,Relationship,45057.0,1,"(40,50]",1,210,50,0,5,5.714285714285714
4095,Graduation,Relationship,37150.0,8,"(50, 60]",1,656,467,0,13,5.714285714285714
5474,Graduation,Single,43020.0,3,"(50, 60]",1,211,223,0,9,5.642857142857143
4268,Graduation,Relationship,53154.0,1,"(60, 70]",1,20,158,0,8,3.5714285714285716
10701,Graduation,Relationship,65308.0,1,"(50, 60]",0,291,1211,2,27,4.285714285714286
3507,Graduation,Single,76467.0,2,"(50, 60]",1,681,1575,1,12,3.142857142857143
2079,Master,Relationship,81044.0,1,70,0,184,1208,0,21,0.0
626,Graduation,Relationship,32871.0,1,70,2,477,43,0,4,2.0
4426,Graduation,Single,55801.0,6,"(40,50]",2,280,527,1,15,2.5
2591,Graduation,Single,76320.0,2,"(60, 70]",1,7,932,0,13,3.5
10509,Master,Single,36927.0,2,"(60, 70]",2,27,71,0,6,3.2857142857142856
6382,Graduation,Relationship,48794.0,1,70,2,3,54,0,4,6.928571428571429
6673,Graduation,Single,23478.0,1,"(50, 60]",0,467,129,0,6,3.642857142857143
7441,Graduation,Single,71128.0,3,"(50, 60]",1,631,1615,0,24,5.714285714285714
1071,PhD,Single,70179.0,3,"(40,50]",1,343,1034,0,23,0.7142857142857143
10061,Graduation,Relationship,59462.0,2,70,1,540,1088,0,23,2.0714285714285716
7187,Master,Relationship,52917.53424657534,7,"(50, 60]",2,407,721,0,18,3.7142857142857144
8775,Graduation,Relationship,38361.0,3,"(50, 60]",1,184,137,0,7,5.285714285714286
1612,PhD,Single,56145.31392931393,2,"(40,50]",1,394,47,0,6,5.857142857142857
2345,PhD,Relationship,70038.0,1,"(40,50]",0,247,1244,0,16,3.857142857142857
322,Graduation,Relationship,42554.0,2,"(40,50]",2,533,41,0,5,6.642857142857143
10897,Graduation,Relationship,67445.0,5,"(40,50]",1,686,1174,0,27,4.5
123,Graduation,Single,67046.0,2,70,1,539,993,0,13,6.571428571428571
6103,Graduation,Relationship,42192.0,1,70,0,296,100,0,6,2.857142857142857
7899,PhD,Relationship,77610.0,2,70,1,608,1680,0,15,5.0
10500,Graduation,Relationship,31761.0,2,"(30,40]",1,85,98,0,7,6.857142857142857
1655,Graduation,Relationship,34350.0,1,"(40,50]",1,253,48,0,4,5.785714285714286
2406,Graduation,Relationship,54591.0,3,70,1,328,519,0,16,4.5
2712,Graduation,Relationship,71866.0,1,"(60, 70]",1,186,715,0,19,6.071428571428571
5517,Graduation,Relationship,25293.0,1,"(50, 60]",1,287,37,0,4,3.642857142857143
10643,PhD,Single,42000.0,2,"(30,40]",0,535,653,1,18,1.6428571428571428
2254,Graduation,Relationship,69520.0,1,"(40,50]",0,357,1455,0,20,6.785714285714286
10281,Graduation,Single,64713.0,2,"(50, 60]",1,142,602,1,17,0.7857142857142857
6958,Master,Relationship,27889.0,1,"(40,50]",1,359,26,0,4,3.0
954,Basic,Single,22123.0,1,"(60, 70]",0,94,102,0,6,5.5
5079,Graduation,Relationship,52720.37365591398,4,"(50, 60]",2,483,97,0,6,5.857142857142857
10339,Master,Relationship,52917.53424657534,2,"(60, 70]",1,371,207,0,9,5.928571428571429
4643,Graduation,Relationship,27803.0,2,"(50, 60]",1,672,176,0,7,2.857142857142857
3117,Graduation,Single,52720.37365591398,3,"(60, 70]",1,254,450,0,12,6.785714285714286
6497,Graduation,Relationship,51651.0,4,"(60, 70]",1,599,433,0,13,2.2857142857142856
5396,Graduation,Relationship,68487.0,1,"(30,40]",0,532,1366,0,29,3.4285714285714284
5250,Master,Single,52917.53424657534,1,70,0,242,1564,2,21,5.357142857142857
1052,Graduation,Relationship,56796.0,3,"(50, 60]",1,498,1001,0,24,1.7142857142857142
2802,Master,Relationship,87000.0,1,"(30,40]",0,561,961,0,17,4.357142857142857
6343,Graduation,Relationship,79823.0,1,"(60, 70]",1,90,1518,1,22,0.42857142857142855
6507,Graduation,Single,30828.0,2,"(40,50]",1,268,56,0,6,1.1428571428571428
7901,Master,Relationship,34109.0,1,"(50, 60]",1,235,22,0,3,2.7857142857142856
4865,Master,Single,53367.0,7,"(40,50]",2,302,400,1,14,0.14285714285714285
2686,Basic,Relationship,22390.0,1,"(50, 60]",0,251,26,0,3,3.5
3107,Graduation,Relationship,71322.0,1,"(40,50]",1,58,350,0,12,2.2142857142857144
7734,Graduation,Single,79244.0,1,"(30,40]",0,557,1216,3,21,4.142857142857143
1146,Master,Relationship,49912.0,4,70,1,660,874,2,22,0.35714285714285715
11031,PhD,Relationship,48699.0,1,70,2,404,40,0,4,6.428571428571429
7428,Graduation,Relationship,80144.0,1,"(40,50]",0,272,1367,0,18,3.357142857142857
975,Graduation,Single,54252.0,5,"(60, 70]",2,397,264,0,10,1.7857142857142858
1103,Master,Relationship,81929.0,2,"(40,50]",1,638,2053,3,18,4.285714285714286
3422,Graduation,Relationship,76068.0,1,"(40,50]",1,577,1376,2,9,4.785714285714286
1055,Master,Relationship,53204.0,1,"(40,50]",2,101,45,0,4,2.857142857142857
6544,PhD,Relationship,67911.0,3,70,1,38,976,0,24,4.5
1241,Master,Relationship,14796.0,2,"(30,40]",1,650,51,1,4,0.07142857142857142
2909,PhD,Relationship,78128.0,2,"(40,50]",1,130,1264,2,18,6.357142857142857
5802,Basic,Relationship,14188.0,1,"(50, 60]",0,486,75,0,6,2.857142857142857
1407,Basic,Relationship,20425.0,2,"(30,40]",1,608,57,0,5,0.35714285714285715
6183,Master,Relationship,58646.0,1,"(60, 70]",1,384,140,0,7,0.21428571428571427
340,Graduation,Single,72967.0,2,"(50, 60]",1,561,497,2,17,0.07142857142857142
5991,Master,Relationship,48150.0,3,70,1,386,266,0,10,1.7142857142857142
3104,Graduation,Single,82332.0,1,"(60, 70]",0,650,2006,2,20,6.357142857142857
9729,Graduation,Single,58275.0,6,"(60, 70]",2,392,615,0,17,3.4285714285714284
1008,PhD,Relationship,44953.0,1,"(40,50]",0,555,1021,1,23,2.2142857142857144
11091,Graduation,Relationship,34587.0,2,70,2,44,22,0,4,4.857142857142857
3969,Master,Relationship,43018.0,1,"(40,50]",1,240,133,0,6,3.2857142857142856
1916,Master,Relationship,45736.0,5,"(60, 70]",1,340,437,0,14,6.571428571428571
9907,Master,Relationship,66476.0,2,"(50, 60]",1,207,1013,0,24,5.714285714285714
87,Master,Relationship,27733.0,2,"(40,50]",1,307,57,0,5,1.1428571428571428
8659,PhD,Relationship,69805.0,2,70,1,159,1038,0,25,3.5714285714285716
6262,Master,Single,72217.0,1,"(60, 70]",0,445,1573,0,21,6.642857142857143
6147,Graduation,Single,25818.0,1,"(50, 60]",1,619,28,0,3,3.642857142857143
8832,Master,Relationship,37509.0,2,"(40,50]",1,655,123,0,7,1.7142857142857142
10067,Master,Relationship,25176.0,1,"(40,50]",2,323,13,0,3,5.642857142857143
7532,Graduation,Relationship,43586.0,3,"(40,50]",1,668,132,0,7,1.8571428571428572
4915,Master,Relationship,53230.0,4,"(60, 70]",1,695,732,0,19,6.142857142857143
2115,Graduation,Relationship,50116.0,2,"(60, 70]",2,9,66,1,5,4.857142857142857
2088,Graduation,Relationship,84906.0,1,"(50, 60]",0,268,1631,3,23,7.0
2493,Graduation,Relationship,61286.0,2,"(50, 60]",1,331,608,0,16,2.4285714285714284
6292,PhD,Relationship,82333.0,1,"(30,40]",0,456,1822,2,17,4.285714285714286
1631,PhD,Relationship,65220.0,4,"(50, 60]",0,664,1282,1,19,0.21428571428571427
10104,Graduation,Relationship,33590.0,1,"(40,50]",3,238,8,0,3,4.642857142857143
3006,Graduation,Single,30992.0,1,"(40,50]",1,433,43,0,4,5.928571428571429
3919,Master,Single,72309.0,1,"(40,50]",0,475,1931,2,19,4.571428571428571
11181,PhD,Relationship,156924.0,0,70,0,304,8,0,0,6.071428571428571
642,Basic,Relationship,16005.0,3,"(40,50]",1,684,103,0,5,4.928571428571429
4369,Master,Single,65487.0,3,"(60, 70]",0,170,1169,0,14,3.4285714285714284
10127,Graduation,Relationship,58692.0,1,"(50, 60]",1,84,395,0,14,1.5
271,Graduation,Single,40590.0,5,"(50, 60]",2,270,258,1,10,2.142857142857143
4973,Graduation,Single,20587.0,1,"(50, 60]",1,49,25,0,4,2.7857142857142856
2948,Master,Single,62637.0,1,"(60, 70]",1,120,185,0,9,5.428571428571429
2715,Master,Single,29435.0,4,"(50, 60]",2,692,180,1,7,0.7857142857142857
10432,Graduation,Single,19346.0,1,"(40,50]",1,150,22,0,4,1.8571428571428572
9216,Graduation,Relationship,35788.0,2,"(50, 60]",2,157,44,0,5,2.4285714285714284
7124,Graduation,Single,36997.0,5,"(50, 60]",2,513,94,0,7,5.142857142857143
9727,Graduation,Relationship,23539.0,1,"(60, 70]",0,121,81,0,6,0.9285714285714286
5136,Graduation,Single,65333.0,7,"(50, 60]",1,163,798,2,21,4.142857142857143
9790,Graduation,Single,78499.0,1,"(60, 70]",0,218,1334,2,18,0.8571428571428571
1818,PhD,Relationship,29732.0,1,"(50, 60]",1,96,38,0,4,1.6428571428571428
1100,Master,Relationship,41275.0,4,"(60, 70]",3,97,61,0,7,2.357142857142857
7873,PhD,Relationship,63516.0,4,"(50, 60]",2,358,300,0,12,2.142857142857143
10609,PhD,Relationship,42769.0,2,"(60, 70]",1,260,88,0,6,1.0714285714285714
6950,Master,Relationship,49572.0,2,"(60, 70]",2,196,54,0,5,1.7857142857142858
7233,Graduation,Relationship,69209.0,2,"(50, 60]",0,650,1782,1,14,0.2857142857142857
9481,Graduation,Relationship,17148.0,4,"(40,50]",1,152,68,0,7,5.714285714285714
7699,Graduation,Single,40590.0,5,"(50, 60]",2,270,258,1,10,2.142857142857143
2711,Master,Relationship,30560.0,1,"(40,50]",1,367,31,0,4,0.42857142857142855
8933,Master,Relationship,32146.0,2,"(40,50]",1,48,66,0,6,1.1428571428571428
8726,Master,Single,41713.0,5,"(50, 60]",2,61,174,0,8,4.071428571428571
1515,Master,Relationship,34176.0,1,"(40,50]",1,158,28,0,4,0.6428571428571429
5186,PhD,Relationship,58482.0,2,"(60, 70]",1,109,731,1,20,4.214285714285714
10157,Graduation,Single,59686.0,1,"(50, 60]",1,155,274,0,11,5.571428571428571
5667,PhD,Relationship,60896.0,3,"(50, 60]",1,626,1701,1,23,6.428571428571429
902,Graduation,Relationship,62994.0,1,"(40,50]",1,117,312,0,12,5.285714285714286
977,Graduation,Relationship,47320.0,6,"(60, 70]",1,332,414,0,14,0.7142857142857143
7313,Master,Single,74859.0,1,70,0,391,1565,1,22,4.5
7600,Basic,Single,15253.0,2,"(30,40]",1,244,29,0,4,0.9285714285714286
9706,PhD,Single,31560.0,2,"(40,50]",1,370,94,0,6,7.0
2429,Graduation,Single,72071.0,3,"(60, 70]",1,500,1338,0,17,0.2857142857142857
3520,Master,Single,91172.0,0,"(30,40]",0,459,1092,5,14,6.714285714285714
10394,Graduation,Relationship,90000.0,1,"(30,40]",0,188,1479,3,17,6.5
4548,Graduation,Single,41967.0,1,"(40,50]",2,218,54,0,4,4.714285714285714
9362,Graduation,Single,69263.0,1,"(50, 60]",1,116,568,1,17,1.0
3968,Master,Single,65706.0,1,"(50, 60]",0,366,1199,4,26,5.5
4084,Graduation,Relationship,60934.0,2,"(40,50]",1,163,873,0,21,2.9285714285714284
6721,Graduation,Relationship,71965.0,3,70,1,335,1213,0,14,1.5
2829,Graduation,Relationship,65210.0,2,"(60, 70]",1,111,731,2,20,1.7857142857142858
1772,PhD,Relationship,79174.0,1,"(40,50]",0,534,2043,3,18,0.14285714285714285
1544,Master,Single,81380.0,1,"(50, 60]",0,554,1893,0,16,3.642857142857143
492,PhD,Single,48432.0,5,"(50, 60]",1,619,424,0,14,0.21428571428571427
4377,Graduation,Relationship,52914.0,2,"(50, 60]",1,538,575,1,13,2.2857142857142856
4541,Graduation,Relationship,38946.0,2,"(60, 70]",1,248,257,0,10,6.0
1321,Graduation,Relationship,26067.0,3,"(40,50]",1,237,56,0,6,3.5
8858,PhD,Relationship,44325.0,4,"(50, 60]",1,479,542,1,17,4.928571428571429
3266,Graduation,Relationship,42523.0,1,"(50, 60]",0,67,125,0,6,6.857142857142857
11187,Basic,Single,26487.0,3,"(40,50]",1,405,69,0,6,1.6428571428571428
8207,Master,Relationship,53233.0,1,"(60, 70]",1,103,40,0,4,1.2857142857142858
9723,Graduation,Relationship,67716.0,4,"(60, 70]",1,535,1016,1,24,0.5714285714285714
2666,Master,Relationship,76234.0,1,"(50, 60]",1,143,907,1,22,1.5
5721,PhD,Relationship,84117.0,1,"(60, 70]",0,49,1566,1,23,4.285714285714286
10652,Master,Relationship,65487.0,3,"(60, 70]",0,170,1169,0,14,3.4285714285714284
1646,Basic,Relationship,25224.0,2,"(50, 60]",1,105,46,0,5,2.5714285714285716
4418,Master,Single,89616.0,1,"(40,50]",0,489,1644,1,24,2.5714285714285716
2656,Graduation,Single,40851.0,1,"(50, 60]",2,493,59,0,4,4.5
7990,Graduation,Relationship,27469.0,1,70,0,696,17,0,3,0.14285714285714285
8722,Master,Relationship,82347.0,1,"(60, 70]",0,600,1853,3,24,2.7142857142857144
7118,Graduation,Relationship,73803.0,2,"(60, 70]",1,697,1528,2,20,4.357142857142857
2980,Master,Single,8820.0,4,70,2,464,35,0,6,3.7142857142857144
1839,Graduation,Single,43322.0,1,"(40,50]",0,69,141,0,7,1.7857142857142858
10722,Graduation,Relationship,55593.0,2,"(50, 60]",1,312,546,1,15,4.5
2632,Graduation,Relationship,50501.0,7,"(60, 70]",2,376,500,2,13,0.7142857142857143
9014,Graduation,Relationship,37085.0,4,"(40,50]",2,3,61,0,6,4.642857142857143
7620,Basic,Single,16185.0,2,"(30,40]",1,328,106,0,6,5.071428571428571
10968,Graduation,Single,57731.0,4,"(50, 60]",1,583,704,0,22,0.0
11133,PhD,Single,48432.0,5,"(50, 60]",1,619,424,1,14,0.21428571428571427
2736,Graduation,Relationship,73807.0,2,"(40,50]",1,543,849,0,21,6.285714285714286
1876,Graduation,Relationship,18929.0,1,"(30,40]",0,498,85,0,5,1.0714285714285714
5959,Graduation,Single,35893.0,6,"(50, 60]",2,622,199,0,9,5.714285714285714
1092,Graduation,Relationship,61014.0,4,"(40,50]",1,687,1147,0,16,1.2142857142857142
4333,Graduation,Relationship,32144.0,4,"(60, 70]",2,98,54,1,6,5.428571428571429
3850,Basic,Relationship,14918.0,1,"(60, 70]",1,569,43,0,4,3.7142857142857144
6168,Graduation,Single,45146.0,2,"(60, 70]",2,349,53,0,4,2.0
607,Master,Single,41769.0,6,"(60, 70]",1,501,521,0,16,2.2142857142857144
10469,Graduation,Relationship,88325.0,1,"(40,50]",0,144,1623,0,17,3.0
6983,Master,Single,38054.0,2,70,2,59,45,0,5,1.7142857142857142
3661,Master,Single,80617.0,1,"(0,30]",0,625,1435,0,18,3.0
9303,Graduation,Relationship,5305.0,0,"(40,50]",1,334,32,0,1,0.8571428571428571
692,Graduation,Relationship,36807.0,1,"(60, 70]",2,556,16,0,3,6.285714285714286
736,Graduation,Relationship,28427.0,2,"(40,50]",1,465,52,0,5,4.785714285714286
9589,PhD,Single,82032.0,0,70,0,85,1234,0,17,3.857142857142857
4838,Graduation,Relationship,22775.0,1,"(40,50]",1,375,15,0,3,2.857142857142857
9246,Master,Relationship,40101.0,4,"(30,40]",1,623,415,0,13,5.214285714285714
6261,Graduation,Relationship,58025.0,3,"(40,50]",1,215,470,0,15,5.785714285714286
7366,Master,Single,75777.0,1,"(40,50]",0,360,1438,3,20,0.8571428571428571
10659,Master,Relationship,7500.0,4,"(40,50]",1,418,53,0,7,0.5
1448,Master,Relationship,33562.0,3,"(60, 70]",3,4,51,0,6,2.357142857142857
4286,PhD,Single,57642.0,3,"(50, 60]",1,171,679,1,19,1.7142857142857142
4749,Graduation,Relationship,58554.0,6,"(50, 60]",2,641,586,0,16,3.9285714285714284
4478,Graduation,Relationship,63777.0,8,"(40,50]",2,462,653,0,18,6.214285714285714
4201,Graduation,Single,57967.0,5,"(60, 70]",1,483,468,0,14,2.7857142857142856
8720,Master,Relationship,47633.19,0,"(40,50]",0,686,1679,1,1,3.7857142857142856
10084,Graduation,Relationship,24434.0,2,"(50, 60]",2,42,50,0,5,0.6428571428571429
7004,Graduation,Single,11012.0,3,"(30,40]",1,470,84,1,6,5.857142857142857
9817,Master,Single,44802.0,2,"(50, 60]",0,677,1049,0,25,5.071428571428571
8080,Graduation,Single,26816.0,1,"(30,40]",0,681,22,0,3,3.5714285714285716
8372,Graduation,Relationship,34421.0,1,"(40,50]",1,363,30,0,3,5.785714285714286
10870,Graduation,Relationship,61223.0,2,"(50, 60]",1,381,1341,0,16,3.2857142857142856
4001,PhD,Relationship,64014.0,7,70,3,19,444,1,15,4.0
7270,Graduation,Single,56981.0,1,"(40,50]",0,155,1241,1,18,6.5
8235,Master,Relationship,69245.0,2,"(60, 70]",1,156,843,0,21,0.5714285714285714
9405,PhD,Relationship,52869.0,3,"(60, 70]",2,622,172,1,8,2.857142857142857
